AGI code	Annotation
AT3G50940	"AAA-type ATPase family protein; FUNCTIONS IN: nucleoside-triphosphatase activity, ATPase activity, nucleotide binding, ATP binding; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: ATPase, AAA-type, core (InterPro:IPR003959), ATPase, AAA+ type, core (InterPro:IPR003593), ATPase, AAA-type, conserved site (InterPro:IPR003960); BEST Arabidopsis thaliana protein match is: BCS1 (CYTOCHROME BC1 SYNTHESIS); ATP binding / ATPase/ nucleoside-triphosphatase/ nucleotide binding (TAIR:AT3G50930.1); Has 15101 Blast hits to 13958 proteins in 1624 species: Archae - 770; Bacteria - 4132; Metazoa - 3106; Fungi - 1896; Plants - 1365; Viruses - 28; Other Eukaryotes - 3804 (source: NCBI BLink)."
AT3G50990	"electron carrier/ heme binding / peroxidase; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase 72 (PER72) (P72) (PRXR8) (TAIR:AT5G66390.1); Has 2976 Blast hits to 2961 proteins in 221 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 185; Plants - 2751; Viruses - 0; Other Eukaryotes - 40 (source: NCBI BLink)."
AT3G52730	"ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein; FUNCTIONS IN: ubiquinol-cytochrome-c reductase activity; INVOLVED IN: mitochondrial electron transport, ubiquinol to cytochrome c; LOCATED IN: mitochondrial envelope, mitochondrion, mitochondrial respiratory chain complex III, membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Ubiquinol-cytochrome C reductase, UQCRX/QCR9-like (InterPro:IPR008027); Has 46 Blast hits to 46 proteins in 24 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 16; Plants - 27; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink)."
AT3G53280	cytochrome P450 monooxygenase
AT3G53300	putative cytochrome P450
AT3G53305	putative cytochrome P450
AT3G56570	"SET domain-containing protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: RuBisCO-cytochrome methylase, RMS1 (InterPro:IPR011383), SET (InterPro:IPR001214); BEST Arabidopsis thaliana protein match is: ribulose-1,5 bisphosphate carboxylase oxygenase large subunit N-methyltransferase, putative (TAIR:AT1G14030.1); Has 27821 Blast hits to 11986 proteins in 532 species: Archae - 37; Bacteria - 1179; Metazoa - 14295; Fungi - 2535; Plants - 1065; Viruses - 772; Other Eukaryotes - 7938 (source: NCBI BLink)."
AT3G59070	"auxin-responsive protein, putative; INVOLVED IN: multicellular organismal development; LOCATED IN: membrane; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF568, DOMON-like (InterPro:IPR007613), DOMON related (InterPro:IPR005018), Cytochrome b561/ferric reductase transmembrane (InterPro:IPR006593); BEST Arabidopsis thaliana protein match is: auxin-responsive protein, putative (TAIR:AT5G48750.1); Has 350 Blast hits to 350 proteins in 61 species: Archae - 0; Bacteria - 4; Metazoa - 80; Fungi - 13; Plants - 243; Viruses - 0; Other Eukaryotes - 10 (source: NCBI BLink)."
AT3G60955	a cytochrome P450 pseudogene. overlaps with a real gene on the other strand.
AT3G61035	"cytochrome P450 family protein; FUNCTIONS IN: electron carrier activity, monooxygenase activity, iron ion binding, heme binding; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: Cytochrome P450 (InterPro:IPR001128), Cytochrome P450, E-class, group I (InterPro:IPR002401); BEST Arabidopsis thaliana protein match is: CYP76C2; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding (TAIR:AT2G45570.1); Has 5192 Blast hits to 5173 proteins in 380 species: Archae - 0; Bacteria - 2; Metazoa - 2075; Fungi - 158; Plants - 2864; Viruses - 0; Other Eukaryotes - 93 (source: NCBI BLink)."
AT3G61040	encodes a protein with cytochrome P450 domain
AT3G61580	"delta-8 sphingolipid desaturase (SLD1); FUNCTIONS IN: oxidoreductase activity, sphingolipid delta-4 desaturase activity; INVOLVED IN: lipid metabolic process; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Fatty acid desaturase, type 1 (InterPro:IPR005804), Cytochrome b5 (InterPro:IPR001199), Fatty acid/sphingolipid desaturase (InterPro:IPR012171); BEST Arabidopsis thaliana protein match is: delta-8 sphingolipid desaturase, putative (TAIR:AT2G46210.1); Has 3797 Blast hits to 3723 proteins in 598 species: Archae - 1; Bacteria - 564; Metazoa - 826; Fungi - 1045; Plants - 622; Viruses - 2; Other Eukaryotes - 737 (source: NCBI BLink)."
AT3G61750	"auxin-responsive protein -related; FUNCTIONS IN: dopamine beta-monooxygenase activity; INVOLVED IN: histidine catabolic process; LOCATED IN: membrane; CONTAINS InterPro DOMAIN/s: DOMON related (InterPro:IPR005018), Cytochrome b561/ferric reductase transmembrane (InterPro:IPR006593), DOMON (InterPro:IPR013050); BEST Arabidopsis thaliana protein match is: membrane protein, putative (TAIR:AT3G07570.1); Has 392 Blast hits to 392 proteins in 79 species: Archae - 2; Bacteria - 0; Metazoa - 98; Fungi - 70; Plants - 213; Viruses - 0; Other Eukaryotes - 9 (source: NCBI BLink)."
AT3G61880	Encodes a cytochrome p450 monooxygenase.  Overexpression of this gene allows fruit growth independently of fertilization.  The gene is normally expressed only in floral organs(during the Arabidopsis stage 14 flower) and in the funiculus at anthesis.
AT4G00360	"Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed at moderate levels in flowers, leaves, roots and stems."
AT4G01350	"protein binding / zinc ion binding; FUNCTIONS IN: protein binding, zinc ion binding; INVOLVED IN: response to chitin; CONTAINS InterPro DOMAIN/s: Protein kinase C, phorbol ester/diacylglycerol binding (InterPro:IPR002219), DC1 (InterPro:IPR004146), Zinc finger, PHD-type (InterPro:IPR001965), C1-like (InterPro:IPR011424); BEST Arabidopsis thaliana protein match is: ULI3; diacylglycerol binding / heme binding (TAIR:AT5G59920.1); Has 1540 Blast hits to 570 proteins in 29 species: Archae - 0; Bacteria - 0; Metazoa - 31; Fungi - 4; Plants - 1455; Viruses - 0; Other Eukaryotes - 50 (source: NCBI BLink)."
AT4G03280	Encodes the Rieske FeS center of cytochrome b6f complex. Gene is expressed in shoot but not in root. Mutant has reduced electron transport at saturating light intensities and Q-cycle activity is hypersensitive to acidification of the thylakoid lumen.
AT4G07031	"transposable element gene; similar to cytochrome P-450 aromatase-related [Arabidopsis thaliana] (TAIR:AT2G05870.1); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994)"
AT4G07435	"transposable element gene; similar to cytochrome P-450 aromatase-related [Arabidopsis thaliana] (TAIR:AT5G35270.1); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994)"
AT4G08770	"peroxidase, putative; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: vacuole; EXPRESSED IN: hypocotyl, root; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT4G08780.1); Has 2824 Blast hits to 2808 proteins in 185 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 30; Plants - 2762; Viruses - 0; Other Eukaryotes - 32 (source: NCBI BLink)."
AT4G08780	"peroxidase, putative; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: vacuole; EXPRESSED IN: embryo, hypocotyl, flower, root, seed; EXPRESSED DURING: F mature embryo stage, petal differentiation and expansion stage, D bilateral stage, E expanded cotyledon stage; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT4G08770.1); Has 2831 Blast hits to 2817 proteins in 188 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 23; Plants - 2770; Viruses - 0; Other Eukaryotes - 36 (source: NCBI BLink)."
AT4G10040	"Encodes cytochrome c. Promoter directs preferential expression in vascular tissues of cotyledons, leaves, roots, and hypocotyls, and in anthers."
AT4G11230	"respiratory burst oxidase, putative / NADPH oxidase, putative; FUNCTIONS IN: in 6 functions; INVOLVED IN: oxidation reduction; LOCATED IN: integral to membrane, membrane; EXPRESSED IN: flower, root; EXPRESSED DURING: petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Ferredoxin reductase-type FAD-binding domain (InterPro:IPR017927), Cytochrome b245, heavy chain (InterPro:IPR000778), Ferric reductase-like transmembrane component, N-terminal (InterPro:IPR013130), Ferric reductase, NAD binding (InterPro:IPR013121), NADPH oxidase Respiratory burst (InterPro:IPR013623), FAD-binding 8 (InterPro:IPR013112), EF-HAND 2 (InterPro:IPR018249), Riboflavin synthase-like beta-barrel (InterPro:IPR017938); BEST Arabidopsis thaliana protein match is: ATRBOH F (ARABIDOPSIS THALIANA RESPIRATORY BURST OXIDASE PROTEIN F); NAD(P)H oxidase (TAIR:AT1G64060.1); Has 1532 Blast hits to 1437 proteins in 238 species: Archae - 4; Bacteria - 141; Metazoa - 589; Fungi - 401; Plants - 263; Viruses - 0; Other Eukaryotes - 134 (source: NCBI BLink)."
AT4G11290	"peroxidase, putative; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: 11 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: RCI3 (RARE COLD INDUCIBLE GENE 3); peroxidase (TAIR:AT1G05260.1); Has 2887 Blast hits to 2873 proteins in 200 species: Archae - 0; Bacteria - 4; Metazoa - 0; Fungi - 57; Plants - 2796; Viruses - 0; Other Eukaryotes - 30 (source: NCBI BLink)."
AT4G12334	"electron carrier/ heme binding / iron ion binding / monooxygenase; FUNCTIONS IN: electron carrier activity, monooxygenase activity, iron ion binding, heme binding; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Cytochrome P450 (InterPro:IPR001128); BEST Arabidopsis thaliana protein match is: CYP706A2; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding (TAIR:AT4G22710.1)."
AT4G12980	"auxin-responsive protein, putative; INVOLVED IN: multicellular organismal development; LOCATED IN: membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Uncharacterised conserved protein UCP037471 (InterPro:IPR017214), Protein of unknown function DUF568, DOMON-like (InterPro:IPR007613), DOMON related (InterPro:IPR005018), Cytochrome b561/ferric reductase transmembrane (InterPro:IPR006593); BEST Arabidopsis thaliana protein match is: auxin-responsive family protein (TAIR:AT3G25290.2); Has 396 Blast hits to 396 proteins in 70 species: Archae - 0; Bacteria - 2; Metazoa - 74; Fungi - 58; Plants - 255; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink)."
AT4G13290	putative cytochrome P450
AT4G13310	putative cytochrome P450
AT4G13770	Encodes a cytochrome p450 enzyme that catalyzes the initial conversion of aldoximes to thiohydroximates in the synthesis of glucosinolates not derived from tryptophan.   Also has a role in auxin homeostasis.
AT4G14030	"selenium-binding protein 1 (SBP1); FUNCTIONS IN: selenium binding; INVOLVED IN: response to cadmium ion; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell, cultured cell, leaf; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: SBP2 (SELENIUM-BINDING PROTEIN 2); selenium binding (TAIR:AT4G14040.1); Has 766 Blast hits to 759 proteins in 154 species: Archae - 15; Bacteria - 128; Metazoa - 187; Fungi - 0; Plants - 55; Viruses - 0; Other Eukaryotes - 381 (source: NCBI BLink)."
AT4G14040	"SELENIUM-BINDING PROTEIN 2 (SBP2); FUNCTIONS IN: selenium binding; INVOLVED IN: polar nucleus fusion; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: SBP1 (selenium-binding protein 1); selenium binding (TAIR:AT4G14030.1); Has 764 Blast hits to 757 proteins in 154 species: Archae - 15; Bacteria - 128; Metazoa - 187; Fungi - 0; Plants - 55; Viruses - 0; Other Eukaryotes - 379 (source: NCBI BLink)."
AT4G14965	Arabidopsis thaliana membrane-associated progesterone binding protein 4 (AtMAPR4); FUNCTIONS IN: heme binding; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Cytochrome b5 (InterPro:IPR001199); BEST Arabidopsis thaliana protein match is: AtMAPR2 (Arabidopsis thaliana membrane-associated progesterone binding protein 2); heme binding (TAIR:AT2G24940.1); Has 737 Blast hits to 737 proteins in 131 species: Archae - 0; Bacteria - 0; Metazoa - 352; Fungi - 216; Plants - 120; Viruses - 0; Other Eukaryotes - 49 (source: NCBI BLink).
AT4G15300	a member of the cytochrome P450 gene family. molecular function unknown.
AT4G15310	a member of the cytochrome P450 gene family. molecular function unknown.
AT4G15330	a member of the cytochrome P450 family
AT4G15345	cytochrome P450 pseudogene
AT4G15393	a member of the cytochrome P450 gene family. molecular function unknown.
AT4G15396	a member of the cytochrome P450 family. molecular function unknown.
AT4G15398	cytochrome P450 pseudogene
AT4G15440	Encodes a hydroperoxide lyase.  Also a member of the CYP74B cytochrome p450 family. In the ecotype Columbia (Col) the gene contains a 10-nucleotide deletion in its first  exon that causes it to code for a truncated protein that results in a non-functional hydroperoxide lyase.
AT4G16270	"peroxidase 40 (PER40) (P40); FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: F mature embryo stage, petal differentiation and expansion stage, D bilateral stage, E expanded cotyledon stage; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT1G44970.1); Has 3257 Blast hits to 3242 proteins in 267 species: Archae - 0; Bacteria - 16; Metazoa - 2; Fungi - 356; Plants - 2829; Viruses - 0; Other Eukaryotes - 54 (source: NCBI BLink)."
AT4G17280	"INVOLVED IN: multicellular organismal development; LOCATED IN: membrane; EXPRESSED IN: 11 plant structures; EXPRESSED DURING: 6 growth stages; CONTAINS InterPro DOMAIN/s: Uncharacterised conserved protein UCP037471 (InterPro:IPR017214), Protein of unknown function DUF568, DOMON-like (InterPro:IPR007613), DOMON related (InterPro:IPR005018), Cytochrome b561/ferric reductase transmembrane (InterPro:IPR006593); BEST Arabidopsis thaliana protein match is: auxin-responsive protein, putative (TAIR:AT5G47530.1); Has 203 Blast hits to 203 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 203; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."
AT4G17690	"peroxidase, putative; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 11 growth stages; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT5G47000.1); Has 3186 Blast hits to 3173 proteins in 245 species: Archae - 0; Bacteria - 6; Metazoa - 2; Fungi - 308; Plants - 2820; Viruses - 0; Other Eukaryotes - 50 (source: NCBI BLink)."
AT4G18260	"cytochrome B561-related; LOCATED IN: membrane; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: Cytochrome b561/ferric reductase transmembrane (InterPro:IPR006593); BEST Arabidopsis thaliana protein match is: membrane protein, putative (TAIR:AT2G30890.1); Has 661 Blast hits to 590 proteins in 118 species: Archae - 0; Bacteria - 5; Metazoa - 109; Fungi - 70; Plants - 217; Viruses - 2; Other Eukaryotes - 258 (source: NCBI BLink)."
